Ca,Mg,H + Al,Al3+,S,Fe,Mn
-1.0251619654032997,-0.6613054782436207,0.22909531381819315,0.8620641354134705,-0.44347463154767663,-1.0370803155471184,-0.7168070059576251
-1.0251619654032997,-0.6613054782436207,0.22909531381819315,0.8620641354134705,0.4580446399763477,-1.0370803155471184,-0.5988680104618549
-0.6422525478608773,-0.6613054782436207,0.6681621418343209,1.3708232972968302,0.17119759903688542,-0.8442348023255468,-0.4809290149660848
0.37883923225224947,1.1841981819711351,-0.7368517078172879,-1.172972512119968,-0.6073872263702266,-1.0370803155471184,-0.7168070059576251
-1.0251619654032997,-0.6613054782436207,0.6681621418343209,0.6076845544717907,0.4990227886819852,-1.0370803155471184,-0.36299001947031473
-1.0251619654032997,-0.6613054782436207,0.6681621418343209,1.3708232972968302,0.25315389644816033,-1.0370803155471184,-0.5398985127139699
-0.897525492889159,-0.6613054782436207,-0.12215814859470908,0.09892539258843114,0.17119759903688542,-1.0370803155471184,0.16773546026065086
-0.897525492889159,-0.6613054782436207,0.22909531381819315,0.3533049735301109,-0.07467129319693942,-0.6513892891039752,0.4625829490000761
-1.0251619654032997,-1.1226813932973096,0.6681621418343209,0.6076845544717907,0.21217574774252287,-0.45854377588240364,0.22670495800853596
-0.3869796028325956,-0.1999295631899318,-0.12215814859470908,-0.15545418835324867,0.048263152919973,-0.6513892891039752,0.049796464764880644
-0.897525492889159,-0.6613054782436207,0.6681621418343209,0.09892539258843114,-0.19760573931385184,-0.45854377588240364,1.1112474242268116
-0.5146160753467365,-0.6613054782436207,-0.12215814859470908,-0.9185929311782881,1.5234765063229219,-0.8442348023255468,0.6984609399916163
-0.25934313031845474,-0.1999295631899318,-0.4734116110076113,-0.9185929311782881,1.441520208911647,-1.2299258287686898,0.8163999354873865
